PersonRef,PersonID,PersonSystemId,FirstName,LastName,Other_Details,Title,Occupation,Office,Residence,IsDeleted,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"LA_194",194,"LA","George","Home",,"Earl_of_Dunbar",,"Lord_High_Treasurer",,0,"Involved_in_cases_in_1609._A_very_high_ranking_state_official_serving_James_VI._He_is_mistakenly_attached_to_c_egd_1585_Jonet_Hog_dated_13_6_1661._This_G_Home_was_dead_by_then_so_it_should_be_one_of_the_other_G_Homes_(?his_son)_but_don't_know_which_one.","LEM","06_25_01_14:27:22","jhm","11_27_03_16:11:54"
"LA_196",196,"LA","William","Hart",,"Sir_of_Preston",,"Majesty's_Depute","Preston",0,"Involved_in_case_in_1609._Probably_not_the_same_as_JO_837_but_might_be_the_same_as_LA_1382.","LEM","06_25_01_14:30:50","jhm","11_27_03_14:27:09"
"LA_197",197,"LA","George","Newton",,,"messenger",,,0,"Involved_in_case_in_1609.","LEM","06_25_01_14:36:58","jhm","12_05_03_12:10:39"
"LA_198",198,"LA","James","Newton",,"Sir",,,"Crichton",0,"Involved_in_cases_in_1596_and_1609.","LEM","06_25_01_14:37:47","jhm","12_05_03_12:12:05"
"LA_199",199,"LA","James","Heislop",,"Mr",,,"Crichton",0,"Involved_in_case_in_1609.","LEM","06_25_01_14:38:10","jhm","11_27_03_14:39:29"
"LA_2",2,"LA","George","Purves",,,,"clerk","Dunbar",0,"Involved_in_the_trials_of_Margaret_Melrois_and_Janet_Achiesoun_in_1624_and_Isobel_Young_in_1629.","LEM","05_17_01_09:59:03","jhm","12_12_03_09:38:55"
"LA_200",200,"LA","Mark","Boswell",,,,,"Crichton",0,"Involved_in_case_in_1609.","LEM","06_25_01_14:38:43","jhm","11_18_03_10:16:37"
"LA_201",201,"LA","James","Wilson",,,,"officer",,0,"Involved_in_case_in_1609.","LEM","06_25_01_14:39:16","jhm","12_18_03_16:03:35"
"LA_202",202,"LA","William","Penman",,"Mr","minister",,"Crichton",0,"Was_also_head_of_the_presbytery._His_son_Adam,__JO_309,_was_minister_at_Cockpen_and_Gideon,_JO_310,_at_Crichton._Gideon_was_accused_of_witchcraft_in_1678._William_was_involved_in_cases_in_1607_and_1609.","LEM","06_25_01_14:43:35","jhm","12_05_03_15:11:21"
"LA_203",203,"LA","Thomas","Gourlay",,,,,"Dalkeith",0,"Involved_in_case_in_1609.","LEM","06_25_01_14:46:27","jhm","11_27_03_09:36:28"
"LA_204",204,"LA","William","Clerk",,,,,"Dalkeith",0,"Involved_in_1609.","LEM","06_25_01_14:46:44","jhm","11_20_03_11:34:22"
"LA_205",205,"LA","Andrew","Blackhall",,"Mr","minister",,"Inveresk",0,"Involved_in_case_in_1609.","LEM","06_25_01_14:56:11","jhm","12_19_03_14:39:16"
"LA_206",206,"LA","Patrick","Turner",,"Mr","minister",,"Borthwick",0,"Involved_in_cases_trials_in_1629._Minister_at_Borthwick_from_1604_until_1620_when_transferred_to_Dalkeith._Minister_there_until_1634.","LEM","06_25_01_14:56:38","jhm","12_18_03_11:41:46"
"LA_207",207,"LA","Nathaniel","Harlaw",,"Mr","minister",,"Ormiston",0,"Involved_in_case_in_1609._Minister_at_Ormiston_1591-1637.","LEM","06_25_01_14:57:28","jhm","12_01_03_10:32:03"
"LA_208",208,"LA","Alexander","Ambrois",,"Mr","minister",,"Newbattle",0,"Involved_in_case_in_1609._Minister_at_Newbattle_1606-1615.","LEM","06_25_01_14:57:56","jhm","01_07_04_16:05:19"
"LA_209",209,"LA","John","Nymball",,"Mr","minister",,"Cranstoun",0,"Name_can_also_be_spelt_Nimmill_and_Nimmo._Minister_at_various_parishes_-_Keith-Marischal,_Corstorphine_and_Newton_-_and_at_Cranston_from_1610-1616._Involved_in_case_in_1609.","LEM","06_25_01_14:58:25","jhm","01_22_04_12:00:29"
"LA_21",21,"LA","Alexander","Hamilton","knight","Sir_of_Innerwick",,,"Innerwick",0,"Involved_in_cases_in_1612-13_and_1624","LEM","05_17_01_11:47:32","jhm","11_27_03_12:56:02"
"LA_210",210,"LA","George","Ramsay",,"Mr","minister",,"Lasswade",0,"Minister_at_Lasswade_1581-1616._Involved_in_case_in_1609.","LEM","06_25_01_14:59:03","jhm","12_12_03_10:06:13"
"LA_211",211,"LA","Alexander","Douglas",,,"minister","Bishop_of_Moray",,0,"Involved_in_cases_in_1611._Was_Bishop_of_Moray_from_1611_to_1623_after_being_constant_moderator_of_the_presbytery_of_Elgin.","LEM","06_25_01_15:10:02","jhm","01_07_04_11:41:05"
"LA_212",212,"LA","Thomas","Urquhart",,"of_Cromarty",,,"Cromarty",0,"Involved_in_cases_in_1611.","LEM","06_25_01_15:10:46","jhm","12_18_03_11:53:54"
"LA_213",213,"LA","John","Urquhart",,"of_Craigston",,"tutor_of_Cromarty","Craigston",0,"Involved_in_cases_in_1611.","LEM","06_25_01_15:11:10","jhm","12_18_03_11:53:31"
"LA_214",214,"LA","John","Gordon",,"of_Buckie",,"Sheriff_Depute_of_Inverness","Buckie",0,"Involved_in_cases_in_1611.","LEM","06_25_01_15:12:13","jhm","11_25_03_13:07:11"
"LA_215",215,"LA","John","Innes",,"of_Leuchars",,"bailie_to_the_Bishop_of_Murray","Leuchars",0,"Involved_in_cases_in_1611.","LEM","06_25_01_15:13:05","jhm","12_01_03_10:50:45"
"LA_216",216,"LA","Patrick","Hepburn","knight","Sir_of_Wauchtoun",,,"Haddington",0,"Involved_in_1612-13.","LEM","06_25_01_15:22:50","jhm","11_27_03_15:40:20"
"LA_217",217,"LA","William","Seton","knight","Sir_of_Kylesmure",,,"Kylesmure,_Haddington",0,"Involved_in_cases_in_1612_and_1613._May_be_the_same_as_the_Steward_of_Kirkcudbright_JO_656.","LEM","06_25_01_15:25:30","jhm","12_19_03_13:06:27"
"LA_218",218,"LA","William","Home","knight","Sir_of_North_Berwick",,,"North_Berwick",0,"Involved_in_cases_in_1612.","LEM","06_25_01_15:27:43","jhm","11_27_03_16:39:46"
"LA_219",219,"LA","Robert","Hepburn",,"Sir_of_Alderston",,,"Alderston",0,"Involved_in_cases_in_1629-30.","LEM","06_25_01_15:29:10","jhm","11_27_03_15:41:43"
"LA_22",22,"LA","Archibald","Douglas","knight","Sir_of_Whittingham",,,"Whittingham",0,"Involved_in_cases_in_1624_and_1636.","LEM","05_17_01_11:48:02","jhm","11_20_03_15:09:38"
"LA_220",220,"LA","William","Sinclair",,"of_Blans",,,"Blans",0,"?place_of_residence_was_Barns,_which_is_near_Dunbar._Involved_in_cases_in_1612.","LEM","06_25_01_15:30:03","jhm","12_15_03_10:53:08"
"LA_221",221,"LA","Alexander","Acheson",,"of_Gosford",,,"Gosford",0,"Involved_in_cases_in_1612.","LEM","06_25_01_15:30:49","jhm","12_19_03_14:09:53"
"LA_222",222,"LA","James","Douglas","knight","Sir_of_Spott",,,"Spott,_Dunbar",0,"Involved_in_cases_in_1612-13_and_1636.","LEM","06_26_01_09:43:52","jhm","11_20_03_15:18:21"
"LA_223",223,"LA",,"Home",,"Sir_of_Pinkerton",,,"Pinkerton,_Dunbar",0,"Involved_in_cases_in_1612-13._Unable_to_find_out_any_more_details_about_him.","LEM","06_26_01_09:45:14","jhm","11_27_03_16:41:03"
"LA_224",224,"LA","Jasper","Home",,"of_Lawfield",,,"Lawfield,_Dunbar",0,"Involved_in_cases_in_1612-13.","LEM","06_26_01_09:46:01","jhm","11_27_03_16:26:38"
"LA_225",225,"LA","David","Murray","Lord_of_Scone","Sir",,,"Scone",0,"Involved_in_cases_in_1612.","LEM","06_26_01_10:29:24","jhm","12_05_03_10:37:39"
"LA_226",226,"LA","John","Moncreiff",,"Sir_of_Kynmonth",,"Sheriff_Depute_of_Perth","Kynmonth",0,"Involved_in_cases_in_1612_and_1628.","LEM","06_26_01_10:30:48","jhm","12_02_03_12:05:05"
"LA_227",227,"LA","George","Auchenleck",,"of_Balmanno",,"burgess","Balmanno",0,"Involved_in_cases_in_1576_and_1612.","LEM","06_26_01_10:32:48","jhm","12_19_03_14:28:25"
"LA_228",228,"LA","James","Adamson",,,,"burgess","Perth",0,"Involved_in_case_in_1612.","LEM","06_26_01_10:33:26","jhm","11_12_03_14:14:45"
"LA_229",229,"LA","George","Home","knight","Sir_of_Wedderburn",,,"Wedderburn,_Dunbar",0,"Involved_in_cases_in_1613,_1615_and_1649,_although_it_may_be_two_separate_G_Homes_(father_and_son?)","LEM","06_26_01_10:44:05","jhm","11_27_03_16:13:36"
"LA_23",23,"LA","James","Baillie",,"Sir_of_Lochend",,,"Lochend,_Dunbar",0,"Involved_in_cases_in_1624.","LEM","05_17_01_11:48:37","jhm","11_12_03_15:19:26"
"LA_230",230,"LA","William","Arnott",,,,,"Cockburnspath",0,"Involved_in_cases_in_1613.","LEM","06_26_01_10:45:51","jhm","11_12_03_15:04:20"
"LA_231",231,"LA","James","Home",,"Sir_of_Cowdenknowes",,,"Cowdenknowes,_Dunbar",0,"Involved_with_cases_in_1613.","LEM","06_26_01_11:03:21","jhm","01_22_04_16:06:32"
"LA_233",233,"LA","Alexander","Irving",,"of_Drum",,,"Drum,_Aberdeen",0,"Involved_in_cases_in_1613_and_1630._May_be_the_same_or_related_to_JO_1219.","LEM","06_26_01_11:59:19","jhm","12_01_03_12:36:53"
"LA_234",234,"LA","James","Gordon",,"of_Lesmore",,,"Lesmore,__Aberdeen",0,"Involved_in_case_in_1613.","LEM","06_26_01_11:59:56","jhm","11_25_03_13:06:26"
"LA_235",235,"LA","John","Gordon",,"of_Tulligreig",,,"Tulligreig,_Aberdeen",0,"Involved_in_case_in_1613.","LEM","06_26_01_12:00:39","jhm","11_25_03_13:08:10"
"LA_236",236,"LA","James","Ross",,"Mr","minister",,"Aberdeen",0,"Minister_2nd_charge_Aberdeen,_1602-1629._Involved_in_case_in_1613.","LEM","06_26_01_12:01:40","jhm","12_12_03_12:12:17"
"LA_237",237,"LA","John","Straughan",,"Mr","minister",,"Kincardine_O'Neil",0,"Involved_in_cases_in_1597_and_1613._Name_spelt_Strathauchine._Was_minister_at_Kincardine_O'Neil_1582_until_1636._Member_of_General_Assembly_in_1602_and_was_moderator_of_presbytery_and_synod.","LEM","06_26_01_12:02:17","jhm","12_15_03_16:50:38"
"LA_238",238,"LA","John","Erskine","7th_earl","Earl_of_Mar",,,,0,"Involved_in_cases_in_1613-14._Members_of_his_family_were_accused_of_witchcraft_and_poisoning._His_grandfather_(LA_17770),_father_(JO_1268)_and_second_son_(LA_1518)_were_all_involved_in_w_c_prosecution.","LEM","06_26_01_12:12:33","jhm","11_20_03_16:56:08"
"LA_239",239,"LA","William","Cooper",,"Mr","minister","Bishop_of_Galloway","Galloway",0,"Involved_in_cases_in_1596,_1614_and_1628._Was_minister_at_Bothkennar_in_1587,_then_moved_to_St_Mark's_in_1595_and_then_Bishop_of_Galloway_in_1612.","LEM","06_26_01_12:41:44","jhm","01_07_04_12:27:51"
"LA_24",24,"LA","Patrick","Hepburn",,"Mr_of_Smeaton",,,"Smeaton",0,"Involved_in_cases_in_1624_and_1661.","LEM","05_17_01_11:49:10","jhm","11_27_03_15:41:01"
"LA_240",240,"LA","George","Graham",,"Mr","minister","Bishop_of_Dunblane",,0,"Involved_in_cases_in_1615._Minister_at_Auchtergarven_1589-95,_then_Clunie_until_1601._Transferred_to_Scone_in_1601_and_promoted_to_bishop_in_1603.","LEM","06_26_01_12:53:35","jhm","01_07_04_12:28:50"
"LA_241",241,"LA","James","Halden",,"of_Gleneagles",,,"Gleneagles",0,"Involved_in_cases_in_1615.","LEM","06_26_01_12:54:31","jhm","11_27_03_11:58:37"
"LA_242",242,"LA","George","Muschet",,"Sir_of_Burnbank",,,"Burnbank",0,"Involved_in_cases_in_1615._?from_Dunblane_area.","LEM","06_26_01_12:55:06","jhm","01_22_04_11:55:31"
"LA_243",243,"LA","James","Kinross",,"of_Kippenross",,,"Kippenross,_Dunblane",0,"Involved_in_cases_in_1615.","LEM","06_26_01_12:55:33","jhm","12_01_03_14:51:36"
"LA_244",244,"LA","Harry","Drummond",,"of_Balloch",,,"Balloch",0,"?Dunblane._Involved_in_cases_in_1615.","LEM","06_26_01_12:56:02","jhm","01_07_04_11:48:51"
"LA_245",245,"LA","Walter","Dundas","knight","Sir_of_that_Ilk",,"Sheriff_of_Linlithgow","Linlithgow",0,"Involved_in_cases_in_1615_and_1624._May_be_the_same_as_or_related_to_Laird_of_Dundas_elder_LA_1528_and_also_related_to_Laird_of_Dundas_younger_LA_1527_and_young_laird_of_Dundas_JO_333.","LEM","06_26_01_15:25:56","jhm","12_19_03_13:24:51"
"LA_246",246,"LA","John","Gibson",,"Mr","minister",,"Dalmeny",0,"Involved_in_cases_in_1615-1661._Fasti_has_him_as_minister_at_Dalmeny_1607_until_his_death_in_1648._The_1661_reference_is_probably_an_error.","LEM","06_26_01_15:26:27","jhm","01_07_04_16:27:10"
"LA_247",247,"LA","James","Ramsay",,,,"bailie","Queensferry",0,"Involved_in_cases_in_1615.","LEM","06_26_01_15:26:55","jhm","12_12_03_10:10:02"
"LA_248",248,"LA","George","Logie",,,,"bailie","Queensferry",0,"Involved_in_cases_in_1615.","LEM","06_26_01_15:27:21","jhm","12_01_03_16:19:51"
"LA_249",249,"LA","Robert","Logie","indweller",,,,"Queensferry",0,"Involved_in_case_in_1615.","LEM","06_26_01_15:27:46","jhm","12_01_03_16:20:49"
"LA_25",25,"LA","George","Home",,"of_Freelands",,,"Freelands,_Dunbar",0,"Involved_in_cases_in_1624.","LEM","05_17_01_11:49:47","jhm","11_27_03_16:15:13"
"LA_250",250,"LA","John","Dundas",,"of_Newliston",,,"Newliston,_near_Queensferry",0,"Involved_in_case_in_1615.","LEM","06_26_01_15:33:37","jhm","11_20_03_16:10:11"
"LA_251",251,"LA","James","Dundas",,"Mr_of_Duddingston",,,"Duddingston",0,"Involved_in_cases_in_1615_and_1661._Possibly_the_same_as_JO_703.","LEM","06_26_01_15:34:11","jhm","11_20_03_16:08:34"
"LA_252",252,"LA","Alexander","Home",,"Earl_of_Home",,"Bailie_Principal","Coldinghame",0,"Involved_in_case_in_1615.","LEM","06_26_01_15:39:40","jhm","01_09_04_12:25:24"
"LA_253",253,"LA","Archibald","Douglas",,"of_Toftis",,,"Toftis,_Berwick",0,"Involved_in_case_in_1615.","LEM","06_26_01_15:41:56","jhm","11_20_03_15:10:06"
"LA_254",254,"LA","John","Hamilton",,"Sir_of_Lettrik",,,"Lettrik",0,"Involved_in_cases_in_1616.","LEM","06_26_01_15:50:02","jhm","11_27_03_13:02:33"
"LA_255",255,"LA",,"Dalyell",,"elder_of_that_Ilk",,,,0,"Involved_in_cases_in_1616.","LEM","06_26_01_15:51:00","jhm","11_20_03_14:41:42"
"LA_256",256,"LA","James","Maxwell",,"Sir_of_Calderwood",,,"Calderwood",0,"Involved_in_cases_in_1616_and_1629.","LEM","06_26_01_15:51:22","jhm","12_02_03_10:18:34"
"LA_257",257,"LA","James","Murehead",,"younger_of_Lachop",,,"Lachop",0,"Involved_in_cases_in_1616.","LEM","06_26_01_15:51:51","jhm","12_05_03_10:13:10"
"LA_258",258,"LA",,"Hamilton",,"of_Torrance",,,"Torrance",0,"Involved_in_cases_in_1616.","LEM","06_26_01_15:52:20","jhm","11_27_03_13:01:18"
"LA_259",259,"LA","Alexander","Hammilton",,"Mr_of_Kinglassie",,"sheriff","Kinglassie",0,"Involved_in_cases_in_1624.","LEM","06_26_01_16:05:46","jhm","01_09_04_12:12:35"
"LA_26",26,"LA","William","Sydserff",,"of_Ruchlaw",,,"Ruchlaw",0,"Involved_in_cases_in_1624._Probably_related_to_James_Sydserff_LA_1683.","LEM","05_17_01_11:50:19","jhm","12_17_03_10:31:15"
"LA_260",260,"LA","James","Cochrane",,"of_Barbauchlaw",,,"Barbauchlaw",0,"Commissioner_in_1679._Also_involved_in_case_in_1617_which_is_probably_an_error.","LEM","06_26_01_16:06:27","jhm","01_07_04_11:02:45"
"LA_261",261,"LA","Alexander","Livingston",,"1st_Earl_of_Linlithgow",,,"Linlithgow",0,"Involved_in_case_in_1617._Not_the_same_as_LA_262_as_involved_in_same_case.","LEM","06_26_01_16:18:03","jhm","12_01_03_16:09:41"
"LA_262",262,"LA","Alexander","Livingston",,"of_West_Quarter",,,"West_Quarter",0,"Involved_in_case_in_1617,_not_the_same_as_LA_261_as_involved_in_same_case.","LEM","06_26_01_16:19:19","jhm","01_22_04_11:12:49"
"LA_263",263,"LA","John","Peebles",,,,"provost","Irvine",0,"Involved_in_cases_in_1618.","LEM","06_27_01_09:34:16","jhm","12_05_03_15:00:30"
"LA_264",264,"LA","Allan","Dunlop",,,,"bailie","Irvine",0,"Involved_in_cases_in_1618.","LEM","06_27_01_09:34:55","jhm","11_20_03_16:14:29"
"LA_265",265,"LA","James","White",,,,"bailie","Irvine",0,"Involved_in_cases_in_1618._Name_spelt_Quhyte_in_records.","LEM","06_27_01_09:35:20","jhm","12_12_03_09:46:11"
"LA_266",266,"LA","John","Blair",,,,"late_bailie","Irvine",0,"Involved_in_cases_in_1618.","LEM","06_27_01_09:35:39","jhm","11_18_03_10:03:43"
"LA_267",267,"LA","John","Carnegie","knight","Sir_of_Athie",,,"Athie",0,"This_might_be_Airlie_near_Forfar_although_the_family_name_for_Airlie_is_Ogilvy._Involved_in_case_in_1618.","LEM","06_27_01_09:57:18","jhm","11_20_03_10:50:10"
"LA_268",268,"LA",,"Lindsay",,"of_Pitscandlie",,,"Pitscandlie",0,"?_Brechin_or_Forfar_but_unable_to_find_any_more_specific_information._Involved_in_case_in_1620.","LEM","06_27_01_10:29:20","jhm","12_01_03_16:03:14"
"LA_269",269,"LA","Alexander","Wedderburn",,"Mr",,"clerk_of_the_burgh_of_Dundee","Dundee",0,"Involved_in_case_in_1620.","LEM","06_27_01_10:30:49","jhm","12_18_03_15:03:17"
"LA_27",27,"LA","James","Hopper",,"of_Burhouses",,,"Burhouses",0,"Involved_in_cases_in_1624.","LEM","05_17_01_11:50:38","jhm","12_01_03_09:50:07"
"LA_270",270,"LA","James","Stewart",,"of_Rosyth",,"provost_or_bailie_of_Inverkeithing","Rosyth",0,"Involved_in_cases_in_1621_and_1623.","LEM","06_27_01_10:36:10","jhm","12_15_03_14:09:38"
"LA_271",271,"LA","Patrick","Stewart",,"of_Beath",,"provost_or_bailie_of_Inverkeithing","Beath",0,"Involved_in_cases_in_1621_and_1633.","LEM","06_27_01_10:37:04","jhm","12_15_03_14:43:29"
"LA_272",272,"LA","James","Logan",,"of_Couston",,"bailie","Couston",0,"Bailie_of_Inverkeithing,_and_Aberdour._Involved_in_cases_in_1621-3.","LEM","06_27_01_10:37:39","jhm","01_22_04_11:15:01"
"LA_273",273,"LA","John","Fin",,"of_Whitehill",,,"Whitehill,__Aberdour",0,"Involved_in_cases_in_1621.","LEM","06_27_01_10:38:12","jhm","11_25_03_10:17:24"
"LA_274",274,"LA","James","Lermond","knight","Sir_of_Balcomie",,,"Crail,_Fife",0,"Involved_in_cases_in_1621_and_1625.","LEM","06_27_01_10:41:33","jhm","12_01_03_15:42:11"
"LA_275",275,"LA",,"Sandilands",,"of_St_Monans",,,"St_Monans",0,"Involved_in_case_in_1621.","LEM","06_27_01_10:43:05","jhm","01_22_04_13:40:23"
"LA_276",276,"LA",,"Cuningham",,"of_Barns",,,"Fife",0,"Involved_in_case_in_1621._?same_as_LA_402.","LEM","06_27_01_10:43:45","jhm","11_20_03_14:17:18"
"LA_277",277,"LA","John","Maitland","2nd_Earl","Earl_of_Lauderdale",,,,0,"Ran_a_group_trial_in_Musselburgh_from_behind_the_scenes_in_1661._Not_the_same_as_JO_937.","LEM","06_27_01_16:02:13","jhm","12_02_03_09:41:28"
"LA_278",278,"LA","Robert","Dalgleish",,"Mr_of_Lauriston","advocate","substitute_advocate_to_Sir_John_Fletcher","Lauriston",0,"Involved_in_cases_trials_in_1661.","LEM","06_27_01_16:05:23","jhm","01_07_04_11:32:05"
"LA_279",279,"LA","Thomas","Baillie",,,,,"Edinstoun",0,"?Edington._Involved_in_trials_in_1661.","LEM","06_27_01_16:06:11","jhm","11_12_03_15:23:03"
"LA_28",28,"LA","Robert","Burnet",,"Mr","Advocate","Substitute_Lord_Advocate",,0,"Involved_in_trials_in_1629-30.","LEM","05_18_01_11:50:24","jhm","12_19_03_14:51:56"
"LA_280",280,"LA","William","Scott",,,,"bailie","Dalkeith",0,"Involved_in_cases_in_1661.","LEM","06_29_01_10:08:04","jhm","12_12_03_15:15:36"
"LA_281",281,"LA","Alexander","Calderwood",,,,"bailie","Dalkeith",0,"Involved_in_cases_in_1649_and_1661.","LEM","06_29_01_10:12:43","jhm","11_20_03_10:16:45"
"LA_282",282,"LA","David","Dunmure",,"Mr","advocate","substitute_to_lord's_advocate",,0,"Involved_in_cases_and_trials_in_1661.","LEM","07_02_01_09:35:56","jhm","11_20_03_16:18:44"
"LA_283",283,"LA","David","Mowbray",,,,,"Nether_Liberton",0,"Involved_in_trials_in_1661.","LEM","07_02_01_09:36:38","jhm","12_05_03_09:58:34"
"LA_284",284,"LA","Nathaniel","Fife",,"Mr","advocate",,,0,"Involved_in_cases_in_1661-2._Was_defence_advocate.","LEM","07_02_01_16:00:54","jhm","11_25_03_10:16:18"
"LA_285",285,"LA","William","Brodie",,,,,,0,"Involved_in_trial_in_1661.","LEM","07_02_01_16:01:15","jhm","11_18_03_10:40:23"
"LA_286",286,"LA","James","Ker",,,,,,0,"Involved_with_cases_in_1661.","LEM","07_02_01_16:25:53","jhm","12_01_03_14:37:54"
"LA_287",287,"LA","Charles","Lumsden",,"Mr","minister",,"Duddingston",0,"Involved_in_cases_in_1649_and_1661._Minister_at_Duddingston_1640-1681.","LEM","07_03_01_09:17:58","jhm","01_22_04_13:24:00"
"LA_288",288,"LA","Robert","Wilson",,"of_Auld_Liston",,"constable_in_Auld_Liston","Auld_Liston",0,"Told_Jonet_Miller_that_if_she_confessed_she_wouldn't_be_tortured._Involved_in_cases_in_1661.","LEM","07_03_01_09:25:13","jhm","01_22_04_14:26:47"
"LA_289",289,"LA","James","Wilkie",,"of_Newliston",,,"Newliston",0,"Involved_in_case_in_1661.","LEM","07_03_01_09:32:10","jhm","12_18_03_15:53:21"
"LA_29",29,"LA","John","Oliphant",,"Mr","advocate","substitute_Lord's_Advocate",,0,"Involved_in_cases_trials_in_1629,_1630,_1634_and_1645.","LEM","05_18_01_11:51:12","jhm","01_22_04_12:02:37"
"LA_290",290,"LA","Claud","Greenlees",,,,,,0,"Involved_in_case_in_1661.","LEM","07_03_01_09:32:46","jhm","11_27_03_10:55:47"
"LA_291",291,"LA","Patrick","Thomson",,"younger",,,"Duddingston",0,"Involved_in_cases_in_1661.","LEM","07_03_01_09:48:17","jhm","12_17_03_11:16:07"
"LA_292",292,"LA","John","Mowbray",,,"merchant",,"Edinburgh",0,"Involved_in_trials_in_1661.","LEM","07_03_01_09:53:09","jhm","12_05_03_09:59:43"
"LA_293",293,"LA","William","Calderwood",,"Mr","minister",,"Dalkeith",0,"Involved_in_cases_in_1661._Minister_at_Dalkeith_1659-1680.","LEM","07_03_01_10:17:50","jhm","01_07_04_16:10:16"
"LA_294",294,"LA","Andrew","Birnie",,"Mr","Advocate","sometime_substitute_to_lord's_advocate",,0,"Involved_in_trials_in_1661-2.","LEM","07_03_01_11:09:28","jhm","12_19_03_14:38:29"
"LA_295",295,"LA","John","Fletcher",,"Mr","advocate","Lord_Advocate",,0,"Involved_in_1661.","LEM","07_03_01_11:09:57","jhm","11_25_03_10:23:12"
"LA_296",296,"LA","James","Bannatyne",,"of_Newhall",,,"Bathgate",0,"Involved_in_1661.","LEM","07_03_01_12:35:46","jhm","12_19_03_14:33:38"
"LA_297",297,"LA","William","Weir",,,"merchant",,"Edinburgh",0,"Involved_in_case_and_trial_in_1629.","LEM","07_03_01_15:24:54","jhm","12_18_03_15:08:32"
"LA_298",298,"LA","John","Hamilton",,"Earl_of_Haddington",,,"Haddington",0,"Involved_in_cases_in_1661-2.","LEM","07_03_01_15:45:58","jhm","01_09_04_12:11:02"
"LA_299",299,"LA","William","Blackwood",,,"merchant",,"Edinburgh",0,"Involved_in_trial_in_1661.","LEM","07_04_01_12:49:08","jhm","11_18_03_09:56:04"
"LA_3",3,"LA","James","Home",,"Mr","Minister",,"Dunbar",0,"Involved_in_the_trials_of_Margaret_Melrois_and_Janet_Acheisoun_in_1624_and_111629._Possibly_the_same_as_LA_134.","LEM","05_17_01_09:59:41","jhm","11_27_03_16:26:00"
"LA_30",30,"LA","Robert","Acheson",,,,,"Niddrie",0,"Spouse_to_Katherine_Oswald_(1629)","LEM","05_18_01_11:51:54","jhm","11_12_03_14:08:33"
"LA_307",307,"LA","David","Livingston",,,,,"Dalkeith",0,"Involved_in_trial_in_1661.","LEM","07_05_01_10:30:00","jhm","12_01_03_16:10:30"
"LA_308",308,"LA","Robert","Colville",,"Sir_of_Cleish",,"bailie_of_Culross","Cleish_or_Culross",0,"Involved_in_cases_in_1621,_1624_and_1645._May_be_the_same_as_LA_542.","LEM","07_05_01_11:48:58","jhm","11_20_03_12:27:41"
"LA_309",309,"LA","Johnne,","Erskine",,"of_Balgonie",,,"Balgonie",0,"Involved_in_case_in_1621.","LEM","07_05_01_11:50:06","jhm","11_20_03_16:50:05"
"LA_31",31,"LA","Gavin","Nisbet",,"Mr",,,"Muirhouse",0,"Involved_in_trial_in_1629.","LEM","05_18_01_11:53:51","jhm","12_05_03_12:31:33"
"LA_310",310,"LA","John","Preston",,"Sir_of_Valleyfield",,"bailie","Valleyfield",0,"Involved_in_cases_in_1621_and_1624._Probably_related_to_George_Preston_of_Valleyfield_LA_1027.","LEM","07_05_01_11:50:59","jhm","01_22_04_12:14:22"
"LA_311",311,"LA","David","Beaton",,"of_Balfour",,,"Balfour",0,"Involved_in_1621.","LEM","07_05_01_11:56:07","jhm","12_19_03_14:35:38"
"LA_312",312,"LA","John","Melville",,"of_Raith",,,"Raith,_Fife",0,"Involved_in_case_in_1621.","LEM","07_05_01_11:56:48","jhm","12_02_03_11:38:42"
