ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R_LA_2802","LA",2802,"C_LA_2770","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_14:42:47","LEM","06_28_01_15:20:50"
"R_LA_2803","LA",2803,"C_LA_2771","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_14:44:38","LEM","06_28_01_15:21:08"
"R_LA_2804","LA",2804,"C_LA_2772","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_14:50:04","LEM","06_28_01_15:22:02"
"R_LA_2805","LA",2805,"C_LA_2773","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_14:54:39","LEM","06_28_01_15:22:28"
"R_LA_2806","LA",2806,"C_LA_2774","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_15:03:26","LEM","06_28_01_15:16:45"
"R_LA_2807","LA",2807,"C_LA_2775","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_15:06:11","LEM","06_28_01_15:17:18"
"R_LA_2808","LA",2808,"C_LA_2776","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_15:08:07","LEM","06_28_01_15:17:29"
"R_LA_2809","LA",2809,"C_LA_2777","Books_of_Adjournal","JC2_11;_JC2_10_fo._4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_28_01_15:12:08","LEM","06_28_01_15:18:49"
"R_LA_2810","LA",2810,"C_LA_2779","Books_of_Adjournal","JC2_11;_JC2_10_fo._10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_29_01_10:08:59","LEM","06_29_01_10:11:45"
"R_LA_2811","LA",2811,"C_LA_2778","Books_of_Adjournal","JC2_11;_JC2_10_fo._10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_29_01_10:09:42","LEM","06_29_01_10:11:17"
"R_LA_2812","LA",2812,"C_LA_2780","Books_of_Adjournal","JC2_11;_JC2_10_fo._10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_29_01_10:20:42","LEM","06_29_01_10:21:19"
"R_LA_2813","LA",2813,"C_LA_2781","Books_of_Adjournal","JC2_11;_JC2_10_fo._10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_29_01_12:00:04","LEM","06_29_01_12:01:02"
"R_LA_2814","LA",2814,"C_LA_2782","Books_of_Adjournal","JC2_11;_JC2_10_fo._10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06_29_01_12:27:32","LEM","06_29_01_12:27:53"
"R_LA_2815","LA",2815,"C_EGD_400","Books_of_Adjournal","JC2_11",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ministers_&_elders_ordered_to_appear_in_Edinburgh",,"LEM","06_29_01_13:54:24","jhm","11_06_02_12:54:52"
"R_LA_2816","LA",2816,"C_LA_2784","Books_of_Adjournal","JC2_11;_JC2_10_fos._21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_02_01_12:30:13","LEM","07_02_01_13:39:38"
"R_LA_2817","LA",2817,"C_LA_2785","Books_of_Adjournal","JC2_11;_JC2_10_fos._21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_02_01_12:32:18","LEM","07_02_01_13:40:17"
"R_LA_2818","LA",2818,"C_LA_2786","Books_of_Adjournal","JC2_11;_JC2_10_fos._21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_02_01_12:34:07","LEM","07_02_01_13:40:33"
"R_LA_2819","LA",2819,"C_LA_2783","Books_of_Adjournal","JC2_11;_JC2_10_fos._10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_02_01_12:44:03","LEM","07_02_01_12:45:34"
"R_LA_2820","LA",2820,"C_EGD_400","Books_of_Adjournal","JC2_11;_JC2_10_fos._21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,"JC2_11_and_JC2_10_have_the_same_text.","LEM","07_03_01_09:44:44","LEM","07_03_01_09:45:21"
"R_LA_2821","LA",2821,"C_EGD_409","Books_of_Adjournal","JC2_11,_JC2_10_fo._27r;_JC2_11,_JC2_10_fo._29v_(same_as_JC26_27_5_item_1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"order_for_trial_to_take_place_on_27_8._A_second_order_for_her_trial_to_take_place_on_10_9__1661.","LEM","07_03_01_10:19:46","jhm","11_06_02_14:45:18"
"R_LA_2822","LA",2822,"C_EGD_401","Books_of_Adjournal","JC2_11,_JC2_10_fo._29v",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"assize_ordered_to_compear","process_stuff","LEM","07_03_01_10:23:05","LEM","11_21_01_10:08:03"
"R_LA_2823","LA",2823,"C_EGD_401","Books_of_Adjournal","JC2_11,_JC2_10_fo._31r-33r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"restatement_of_her_indictment_and_a_verdict_and_sentence","LEM","07_03_01_10:50:46","LEM","11_21_01_10:08:48"
"R_LA_2824","LA",2824,"C_EGD_409","Books_of_Adjournal","JC2_11;_JC2_10_fos._34r-41r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,"First_trial_she_was_not_guilty.__JC2_11_and_JC2_10_have_the_same_text.__Also_found_in_the_High_Court_Record_Index,_no._1_for_27_8_1661","LEM","07_03_01_12:12:05","LEM","08_29_02_12:55:10"
"R_LA_2825","LA",2825,"C_EGD_401","Books_of_Adjournal","JC2_11;_JC2_10_fo._41r",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"sentence_read.","LEM","07_03_01_12:19:16","LEM","07_03_01_12:21:27"
"R_LA_2826","LA",2826,"C_EGD_409","Books_of_Adjournal","JC2_11;_JC2_10_fos._43v-49r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"Second_trial","LEM","07_03_01_12:21:43","LEM","07_03_01_12:22:14"
"R_LA_2873","LA",2873,"C_EGD_373","High_Court_Process_Notes","JC26_27_2_item_6",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"draft_of_trial","LEM","07_09_01_11:23:30","LEM","07_09_01_15:13:36"
"R_LA_2874","LA",2874,"C_EGD_372","High_Court_Process_Notes","JC26_27_2_item_7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_11:31:59","LEM","07_09_01_15:09:59"
"R_LA_2875","LA",2875,"C_LA_2798","High_Court_Process_Notes","JC26_27_2_item_8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_12:59:51","LEM","07_09_01_15:14:52"
"R_LA_2876","LA",2876,"C_LA_2799","High_Court_Process_Notes","JC26_27_2_item_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_13:02:12","LEM","07_09_01_15:15:13"
"R_LA_2877","LA",2877,"C_LA_2800","High_Court_Process_Notes","JC26_27_2_item_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_13:05:12","LEM","07_09_01_15:15:36"
"R_LA_2878","LA",2878,"C_EGD_374","High_Court_Process_Notes","JC26_27_2_item_9",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_13:13:18","LEM","07_09_01_15:12:37"
"R_LA_2879","LA",2879,"C_LA_2801","High_Court_Process_Notes","JC26_27_1_item_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_13:24:59","LEM","07_09_01_13:25:34"
"R_LA_2880","LA",2880,"C_EGD_371","High_Court_Process_Notes","JC26_27_2_item_6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_13:43:52","LEM","07_09_01_15:13:59"
"R_LA_2881","LA",2881,"C_EGD_371","High_Court_Process_Notes","JC26_27_2_item_10",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_13:48:02","LEM","07_09_01_15:14:05"
"R_LA_2882","LA",2882,"C_EGD_370","High_Court_Process_Notes","JC26_27_2_item_10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"no_new_information","LEM","07_09_01_13:48:46","LEM","07_09_01_15:10:39"
"R_LA_2883","LA",2883,"C_EGD_372","High_Court_Process_Notes","JC26_27_2_item_11x",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07_09_01_13:53:41","LEM","07_09_01_15:10:06"
"R_LA_2884","LA",2884,"C_EGD_371","High_Court_Process_Notes","JC26_27_2_item_10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07_09_01_13:54:11","LEM","07_09_01_15:14:13"
"R_LA_2885","LA",2885,"C_EGD_374","High_Court_Process_Notes","JC26_27_2_item_10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07_09_01_13:54:48","LEM","07_09_01_15:12:45"
"R_LA_2886","LA",2886,"C_EGD_373","High_Court_Process_Notes","JC26_17_2_item_10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07_09_01_13:55:33","LEM","07_09_01_15:13:44"
"R_LA_2887","LA",2887,"C_EGD_400","High_Court_Process_Notes","JC26_27_5_item_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"a_process_note_about_being_held.","LEM","07_09_01_15:04:49","LEM","07_09_01_15:08:02"
"R_LA_2888","LA",2888,"C_EGD_392","High_Court_Process_Notes","JC26_27_5_item_8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07_09_01_15:36:34","LEM","07_09_01_15:36:49"
"R_LA_2889","LA",2889,"C_EGD_404","High_Court_Process_Notes","JC26_27_5_item_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_09_01_15:40:31","LEM","07_09_01_15:42:13"
"R_LA_2890","LA",2890,"C_EGD_387","High_Court_Process_Notes","JC26_27_5_item_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_09_01_15:42:26","LEM","07_09_01_15:42:40"
"R_LA_2891","LA",2891,"C_LA_2803","High_Court_Process_Notes","JC26_27_5_item_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_09_01_15:50:18","LEM","07_09_01_15:50:31"
"R_LA_2892","LA",2892,"C_LA_2804","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_09_01_15:52:14","LEM","07_09_01_15:53:05"
"R_LA_2893","LA",2893,"C_EGD_390","High_Court_Process_Notes","JC26_27_5_item_8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.","LEM","07_09_01_16:09:58","jhm","11_06_02_12:12:17"
"R_LA_2894","LA",2894,"C_EGD_388","High_Court_Process_Notes","JC26_27_5_item_8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_court_books_of_adjournal.","LEM","07_09_01_16:12:22","LEM","07_10_01_09:51:56"
"R_LA_2895","LA",2895,"C_EGD_408","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"She_was_not_tried_with_the_rest_of_the_12_people_indicted_in_this_group_draft_dittay.__Unclear_why.","LEM","07_09_01_16:17:24","LEM","07_10_01_09:53:00"
"R_LA_2896","LA",2896,"C_EGD_407","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"She_was_not_tried_with_the_12_other_people_listed_in_this_draft_dittay.__Unclear_why.","LEM","07_09_01_16:22:01","LEM","07_10_01_09:51:37"
"R_LA_2897","LA",2897,"C_LA_2787","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07_10_01_09:26:22","LEM","07_10_01_09:26:39"
"R_LA_2898","LA",2898,"C_EGD_389","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.","LEM","07_10_01_09:33:30","jhm","11_05_02_15:48:42"
"R_LA_2899","LA",2899,"C_EGD_391","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.","LEM","07_10_01_09:38:48","jhm","11_06_02_12:28:30"
"R_LA_2900","LA",2900,"C_EGD_359","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.__She_did_not_appear_in_the_final_indictments_resulting_from_this_list_of_draft_dittays.","LEM","07_10_01_09:39:45","jhm","11_05_02_09:46:25"
"R_LA_2901","LA",2901,"C_EGD_386","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.","LEM","07_10_01_09:48:43","jhm","11_05_02_15:41:39"
"R_LA_2902","LA",2902,"C_EGD_404","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.__She_did_not_appear_in_the_final_case_in_the_Books_of_Adjournal,_unclear_why.__This_is_a_draft_of_a_dittay_against_her.","LEM","07_10_01_10:01:43","jhm","11_06_02_14:09:33"
"R_LA_2903","LA",2903,"C_EGD_387","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.__A_small_amount_of_new_information_in_this_document.","LEM","07_10_01_10:09:13","jhm","11_05_02_15:44:44"
"R_LA_2904","LA",2904,"C_EGD_392","High_Court_Process_Notes","JC26_27_5_item_9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same_as_the_information_in_the_JC2s,_only_this_draft_dittay_has_people_charged_who_did_not_appear_in_the_final_High_Court_Books_of_Adjournal.__She_did_not_appear_in_the_final_case_in_the_Books_of_Adjournal,_unclear_why.","LEM","07_10_01_10:12:54","jhm","11_06_02_12:32:00"
"R_LA_2905","LA",2905,"C_EGD_408","High_Court_Process_Notes","JC26_27_5_item_10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Witness_notes_(possibly_towards_the_builidng_of_a_draft_dittay)","LEM","07_10_01_10:38:47","LEM","07_10_01_10:39:27"
"R_LA_2906","LA",2906,"C_LA_2805","High_Court_Process_Notes","JC26_27_5_item_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned,_no_date.","LEM","07_10_01_10:42:25","LEM","07_10_01_10:43:11"
"R_LA_2907","LA",2907,"C_EGD_391","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_confessed,_with_witnesses.","LEM","07_10_01_11:06:05","jhm","11_06_02_12:28:40"
"R_LA_2908","LA",2908,"C_EGD_388","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_confessed,_with_witnesses.","LEM","07_10_01_11:08:06","jhm","11_05_02_15:46:53"
"R_LA_2909","LA",2909,"C_EGD_359","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_confessed,_with_witnesses.","LEM","07_10_01_11:08:45","jhm","11_05_02_09:45:50"
"R_LA_2910","LA",2910,"C_EGD_390","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_confessed,_with_witnesses.","LEM","07_10_01_11:13:24","jhm","11_06_02_12:12:25"
"R_LA_2911","LA",2911,"C_EGD_360","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_had_confessed,_with_witnesses.","LEM","07_10_01_11:14:05","jhm","11_05_02_09:54:35"
"R_LA_2912","LA",2912,"C_EGD_386","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_confessed,_with_witnesses.","LEM","07_10_01_11:16:49","jhm","11_05_02_15:41:48"
"R_LA_2913","LA",2913,"C_EGD_407","High_Court_Process_Notes","JC26_27_5_item_11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A_letter_saying_that_a_group_of_Liberton_witches_confessed,_with_witnesses.","LEM","07_10_01_11:17:30","jhm","11_06_02_14:18:30"
"R_LA_2914","LA",2914,"C_EGD_386","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_went_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:06:53","jhm","11_05_02_15:42:06"
"R_LA_2915","LA",2915,"C_EGD_390","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_went_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:09:38","jhm","11_06_02_12:12:44"
"R_LA_2916","LA",2916,"C_EGD_388","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_went_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:10:58","jhm","11_05_02_15:47:07"
"R_LA_2917","LA",2917,"C_EGD_359","High_Court_Process_Notes","JC26_26_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_did_not_go_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:19:17","jhm","11_05_02_09:46:15"
"R_LA_2918","LA",2918,"C_EGD_407","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_did_not_go_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:20:37","jhm","11_06_02_14:18:43"
"R_LA_2919","LA",2919,"C_EGD_389","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__He_went_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:22:58","jhm","11_05_02_15:48:52"
"R_LA_2920","LA",2920,"C_EGD_391","High_Court_Process_Notes","J26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_went_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:24:47","jhm","11_06_02_12:28:53"
"R_LA_2921","LA",2921,"C_EGD_387","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_went_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:30:19","jhm","11_05_02_15:44:58"
"R_LA_2922","LA",2922,"C_EGD_392","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_did_not_go_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:31:06","jhm","11_06_02_12:32:15"
"R_LA_2923","LA",2923,"C_EGD_408","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_did_not_go_to_an_assize_trial.__I_think_the_Books_of_Adjournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_Books_of_Adjournal.","LEM","07_10_01_12:36:09","jhm","11_06_02_14:29:45"
"R_LA_2924","LA",2924,"C_LA_2787","High_Court_Process_Notes","JC26_27_5_item_12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This_document_is_a_draft_dittay_with_notes_indicating_whether_or_not_the_accused_witch_went_to_the_trial_of_an_assize_or_not.__She_did_not_go_to_an_assize_trial.__I_think_the_Books_of_ajournal_edited_out_the_accused_witches_who_did_not_pass_on_to_the_assize.__This_is_either_a_draft_dittay_or_a_first_draft_of_the_books_of_adjournal.","LEM","07_10_01_12:43:29","LEM","07_10_01_13:09:49"
"R_LA_2925","LA",2925,"C_EGD_408","High_Court_Process_Notes","JC26_27_5_item_13",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"29_7_1661","LEM","07_10_01_13:11:28","LEM","07_10_01_13:12:00"
"R_LA_2926","LA",2926,"C_EGD_388","High_Court_Process_Notes","JC26_27_5_item_13",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"29_7_1661","LEM","07_10_01_13:12:10","LEM","07_10_01_13:12:23"
