Trialref,TrialId,TrialSystemId,CaseRef,TrialType,Trial_settlement,Trial_parish,Trial_presbytery,Trial_county,Trial_burgh,Trial_NGR_Letters,Trial_NGR_Easting,Trial_NGR_Northing,Watching,WatchingDate,WatchingDate_as_date,Arrest,ArrestDate,ArrestDate_as_date,Fled,FledDate,FledDate_as_date,ActionDropped,Actiondropdate,Actiondropdate_as_date,Actiondroppedby,Actionbody,Confrontingsuspects,PretrialNotes,ProcessType,TrialDate,TrialDate_as_date,TrialPlace,Female_accusers,Male_accusers,High_status,Defence,Verdict,Sentence,Cjtorder,Cjtdate,Cjtdate_as_date,Circuit,Circuitname,Localwithcrep,Noreftocentral,TrialNotes,Execution,Executionmethod,ExecutionDate,ExecutionDate_as_date,ExecutionPlace,Exec_settlement,Exec_parish,Exec_presbytery,Exec_county,Exec_burgh,Exec_NGR_Letters,Exec_NGR_Easting,Exec_NGR_Northing,PostTrialNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"T_LA_698",698,"LA","C_EGD_1118",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_12:05:00","LEM","08_17_01_12:05:01"
"T_LA_699",699,"LA","C_LA_2870",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_12:08:15","LEM","08_17_01_12:08:17"
"T_LA_7",7,"LA","C_EGD_948",2,,,,,,,,,0,,,0,,,0,,,0,,,,,1,"Lots_of_detail_about_her_in_the_process_notes_and_presbytery_statements_produced_during_Isobell_Young's_trial.",,,,,0,0,0,0,,,0,,,0,,0,0,,1,,,,,,,,,,,,,,"LEM","05_17_01_11:45:14","LEM","11_04_02_12:14:53"
"T_LA_70",70,"LA","C_EGD_926",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","05_24_01_17:26:51","LEM","05_24_01_17:26:54"
"T_LA_712",712,"LA","C_EGD_1099",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_13:14:39","LEM","08_17_01_13:14:40"
"T_LA_713",713,"LA","C_EGD_1107",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_13:18:02","LEM","08_17_01_13:18:03"
"T_LA_714",714,"LA","C_EGD_1108",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_13:19:20","LEM","08_17_01_13:19:21"
"T_LA_715",715,"LA","C_EGD_1114",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_13:21:39","LEM","08_17_01_13:21:40"
"T_LA_716",716,"LA","C_EGD_1111",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_13:23:01","LEM","08_17_01_13:23:02"
"T_LA_717",717,"LA","C_EGD_680",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_14:28:17","LEM","08_17_01_14:28:18"
"T_LA_718",718,"LA","C_EGD_681",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_14:31:25","LEM","08_17_01_14:31:26"
"T_LA_719",719,"LA","C_EGD_1131",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_14:39:48","LEM","08_17_01_14:39:50"
"T_LA_72",72,"LA","C_EGD_103",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,1,"She_was_confronted_with_Richard_Graham,_Jonat_Straton,_and_Donald_Robinson.__High_Court_minutes_narrate_an_argument_about_whether_or_not_her_confessions_are_enough_evidence.__Lots_of_arguments_about_her_case_here_(heavy_on_procedure_not_much_on_what_she_was_accused_of).__Debate_about_which_confessions_will_stand_and_which_items_of_dittay_will_be_presented_to_the_assize.",,"8_5_1591","05_08_91_00:00:00",,0,0,0,1,"Guilty",,0,,,0,,0,0,"We_have_pleadings_about_assize_members.__The_assize_was_ordered_by_King_James_VI_to_convict_and_sentence_her_to_death.__They_refused_because_she_claimed_pregnancy.__The_jurors_were_then_prosecuted_for_willful_error.",0,,,,,,,,,,,,,"On_10_May_1591_the_assize_was_charged_with_willful_error.","LEM","05_28_01_13:57:14","LEM","06_14_03_14:34:18"
"T_LA_720",720,"LA","C_EGD_1165",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_14:46:45","LEM","10_11_02_13:56:44"
"T_LA_721",721,"LA","C_EGD_1166",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_17_01_14:58:52","LEM","10_11_02_13:56:57"
"T_LA_722",722,"LA","C_EGD_1193",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_10:55:26","LEM","08_29_01_10:55:28"
"T_LA_723",723,"LA","C_EGD_626",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_12:14:13","LEM","08_29_01_12:14:15"
"T_LA_724",724,"LA","C_EGD_627",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_12:15:31","LEM","08_29_01_12:15:32"
"T_LA_725",725,"LA","C_EGD_625",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_12:17:12","LEM","08_29_01_12:17:14"
"T_LA_726",726,"LA","C_EGD_632",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"This_case_was_remitted_to_the_regality_of_Dunfermline.__She_and_her_son_complaigned_that_she_was_being_held_in_the_tolbooth_in_'the_stockes_and_yrns',_but_that_the_bailies_refuse_to_try_her.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_12:24:03","jhm","10_11_02_15:58:27"
"T_LA_727",727,"LA","C_EGD_633",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"This_case_was_remitted_to_the_regality_of_Dunfermline.__Her_husband,_on_her_behalf,_complaigned_that_she_was_being_held_in_the_tolbooth_in_'the_stockes_and_yrns',_but_that_the_bailies_refuse_to_try_her.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_12:31:36","jhm","10_11_02_15:58:43"
"T_LA_728",728,"LA","C_EGD_667",1,"Edinburgh",,,,,,,,0,,,0,,,1,,,0,,,,,0,"They_(six_of_them),_having__already_been_put_the_horn_for_not_appearing_in_court,_were_ordered_to_be_arrested_and_delivered_to_the_Justice_and_his_deputes.__The_commissioners_were_to_assemble_a_group_of_armed_men_to_find_the_suspects.__They_were_put_to_the_horn_on_11_6_1629_by_his_Majesties_Treasurer_and_Advocate_for_not_appearing_for_their_witchcraft_trial.__I_put_them_as_central_trial,_because_they_were_meant_to_be_tried_by_the_justice_and_his_deputes_in_Edinburgh.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_12:49:42","LEM","11_07_02_10:01:03"
"T_LA_729",729,"LA","C_EGD_672",1,"Edinburgh",,,,,,,,0,,,0,,,1,,,0,,,,,0,"They_(six_of_them),_having__already_been_put_the_horn_for_not_appearing_in_court,_were_ordered_to_be_arrested_and_delivered_to_the_Justice_and_his_deputes.__The_commissioners_were_to_assemble_a_group_of_armed_men_to_find_the_suspects.__They_were_put_to_the_horn_on_11_6_1629_by_his_Majesties_Treasurer_and_Advocate_for_not_appearing_for_their_witchcraft_trial.__I_put_them_as_central_trial,_because_they_were_meant_to_be_tried_by_the_justice_and_his_deputes_in_Edinburgh.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:02:56","LEM","12_06_02_12:12:39"
"T_LA_730",730,"LA","C_EGD_671",1,"Edinburgh",,,,,,,,0,,,0,,,1,,,0,,,,,0,"They_(six_of_them),_having__already_been_put_the_horn_for_not_appearing_in_court,_were_ordered_to_be_arrested_and_delivered_to_the_Justice_and_his_deputes.__The_commissioners_were_to_assemble_a_group_of_armed_men_to_find_the_suspects.__They_were_put_to_the_horn_on_11_6_1629_by_his_Majesties_Treasurer_and_Advocate_for_not_appearing_for_their_witchcraft_trial.__I_put_them_as_central_trial,_because_they_were_meant_to_be_tried_by_the_justice_and_his_deputes_in_Edinburgh.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:06:03","LEM","11_07_02_10:00:48"
"T_LA_731",731,"LA","C_EGD_670",1,"Edinburgh",,,,,,,,0,,,0,,,1,,,0,,,,,0,"They_(six_of_them),_having__already_been_put_the_horn_for_not_appearing_in_court,_were_ordered_to_be_arrested_and_delivered_to_the_Justice_and_his_deputes.__The_commissioners_were_to_assemble_a_group_of_armed_men_to_find_the_suspects.__They_were_put_to_the_horn_on_11_6_1629_by_his_Majesties_Treasurer_and_Advocate_for_not_appearing_for_their_witchcraft_trial.__I_put_them_as_central_trial,_because_they_were_meant_to_be_tried_by_the_justice_and_his_deputes_in_Edinburgh.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:08:25","LEM","11_07_02_10:00:49"
"T_LA_732",732,"LA","C_EGD_669",1,"Edinburgh",,,,,,,,0,,,0,,,1,,,0,,,,,0,"They_(six_of_them),_having__already_been_put_the_horn_for_not_appearing_in_court,_were_ordered_to_be_arrested_and_delivered_to_the_Justice_and_his_deputes.__The_commissioners_were_to_assemble_a_group_of_armed_men_to_find_the_suspects.__They_were_put_to_the_horn_on_11_6_1629_by_his_Majesties_Treasurer_and_Advocate_for_not_appearing_for_their_witchcraft_trial.__I_put_them_as_central_trial,_because_they_were_meant_to_be_tried_by_the_justice_and_his_deputes_in_Edinburgh.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:14:33","LEM","11_07_02_10:00:52"
"T_LA_733",733,"LA","C_EGD_668",1,"Edinburgh",,,,,,,,0,,,0,,,1,,,0,,,,,0,"They_(six_of_them),_having__already_been_put_the_horn_for_not_appearing_in_court,_were_ordered_to_be_arrested_and_delivered_to_the_Justice_and_his_deputes.__The_commissioners_were_to_assemble_a_group_of_armed_men_to_find_the_suspects.__They_were_put_to_the_horn_on_11_6_1629_by_his_Majesties_Treasurer_and_Advocate_for_not_appearing_for_their_witchcraft_trial.__I_put_them_as_central_trial,_because_they_were_meant_to_be_tried_by_the_justice_and_his_deputes_in_Edinburgh.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:15:26","LEM","11_07_02_10:00:55"
"T_LA_734",734,"LA","C_EGD_1122",2,,,,"Haddington",,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,"Guilty","Execution",0,,,0,,0,0,"Mentioned_in_a_PC_commission_as_having_been_burnt.",1,"Burn",,,,,,,,,,,,"Mentioned_in_a_PC_commission_as_having_been_burnt.","LEM","08_29_01_13:25:50","jhm","10_02_02_11:23:10"
"T_LA_735",735,"LA","C_LA_2872",2,,,,"Haddington",,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,"Guilty","Execution",0,,,0,,0,0,"mentioned_in_a_PC_commission_as_having_been_burnt.",1,"Burn",,,,,,,,,,,,"mentioned_in_a_PC_commission_as_having_been_burnt.","LEM","08_29_01_13:30:38","LEM","08_29_01_13:31:02"
"T_LA_736",736,"LA","C_EGD_1123",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:32:12","LEM","08_29_01_13:32:13"
"T_LA_737",737,"LA","C_EGD_1124",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:36:30","LEM","08_29_01_13:36:31"
"T_LA_738",738,"LA","C_EGD_1125",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_13:39:00","LEM","08_29_01_13:39:01"
"T_LA_739",739,"LA","C_EGD_1151",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_14:58:53","LEM","08_29_01_14:58:55"
"T_LA_74",74,"LA","C_EGD_905",2,,,,"Lanark","Glasgow",,,,0,,,0,,,0,,,0,,,,,0,,,"26_10_1621","10_26_21_00:00:00","Tolbooth",0,0,0,0,"Guilty","Execution",0,,,0,,0,0,"Information_about_her_trial_is_in_the_summation_of_M._Wallace's_trial_(c_egd_156).",1,,"27_10_1621","10_27_21_00:00:00",,,,,,,,,,,"LEM","06_07_01_15:49:03","LEM","07_05_01_12:14:18"
"T_LA_740",740,"LA","C_EGD_1149",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:07:09","LEM","08_29_01_15:07:10"
"T_LA_741",741,"LA","C_EGD_1148",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:14:28","LEM","08_29_01_15:14:30"
"T_LA_742",742,"LA","C_EGD_1145",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:16:00","LEM","08_29_01_15:16:01"
"T_LA_743",743,"LA","C_EGD_1150",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:19:03","LEM","08_29_01_15:19:05"
"T_LA_744",744,"LA","C_EGD_1174",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:34:08","LEM","08_29_01_15:34:10"
"T_LA_745",745,"LA","C_EGD_1175",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:38:16","LEM","08_29_01_15:38:17"
"T_LA_746",746,"LA","C_EGD_1173",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:39:29","LEM","08_29_01_15:39:31"
"T_LA_747",747,"LA","C_EGD_1192",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:47:59","LEM","08_29_01_15:48:01"
"T_LA_748",748,"LA","C_EGD_1191",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:51:11","LEM","08_29_01_15:51:13"
"T_LA_749",749,"LA","C_EGD_1197",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:54:49","LEM","08_29_01_15:54:50"
"T_LA_75",75,"LA","C_LA_2660",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","06_07_01_16:07:01","LEM","06_07_01_16:07:05"
"T_LA_750",750,"LA","C_EGD_1196",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:57:32","LEM","08_29_01_15:57:33"
"T_LA_751",751,"LA","C_EGD_1195",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_15:58:34","LEM","08_29_01_15:58:36"
"T_LA_752",752,"LA","C_EGD_1194",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_29_01_16:00:05","LEM","08_29_01_16:00:06"
"T_LA_753",753,"LA","C_EGD_1199",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:13:57","LEM","08_30_01_09:13:58"
"T_LA_754",754,"LA","C_EGD_1202",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:36:10","LEM","10_11_02_13:57:13"
"T_LA_755",755,"LA","C_EGD_1203",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:37:32","LEM","10_11_02_13:57:27"
"T_LA_756",756,"LA","C_LA_2873",2,,,,,,,,,0,,,1,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:41:35","jhm","10_18_02_10:31:54"
"T_LA_757",757,"LA","C_EGD_1208",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:45:29","LEM","08_30_01_09:45:30"
"T_LA_758",758,"LA","C_EGD_1207",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:47:21","LEM","08_30_01_09:47:22"
"T_LA_759",759,"LA","C_EGD_1205",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_09:48:47","LEM","08_30_01_09:48:48"
"T_LA_76",76,"LA","C_EGD_961",4,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","06_08_01_12:41:44","LEM","06_08_01_12:41:47"
"T_LA_760",760,"LA","C_EGD_1222",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:02:06","LEM","08_30_01_10:02:07"
"T_LA_761",761,"LA","C_EGD_1221",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:05:46","LEM","08_30_01_10:05:47"
"T_LA_762",762,"LA","C_EGD_1220",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:06:44","LEM","08_30_01_10:06:45"
"T_LA_763",763,"LA","C_EGD_1219",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:08:36","LEM","08_30_01_10:08:39"
"T_LA_764",764,"LA","C_EGD_1218",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:09:52","LEM","08_30_01_10:09:54"
"T_LA_765",765,"LA","C_EGD_1217",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:11:47","LEM","08_30_01_10:11:49"
"T_LA_766",766,"LA","C_EGD_1234",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_10:19:17","LEM","08_30_01_10:19:19"
"T_LA_767",767,"LA","C_EGD_1187",2,,"P_ST_715","Dumfries","Dumfries","Dumfries",,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,"Guilty","Execution",0,,,0,,0,0,,1,,,,,,,,,,,,,"Mentioned_as_having_been_executed_in_Dumfries","LEM","08_30_01_10:50:59","jhm","10_02_02_15:05:39"
"T_LA_768",768,"LA","C_EGD_1200",2,,,,,,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","08_30_01_11:08:46","LEM","08_30_01_11:08:47"
"T_LA_769",769,"LA","C_EGD_576",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,,,"6_4_1670","04_06_70_00:00:00",,2,4,0,0,"Guilty","Execution",0,,,0,,0,0,"Her_brother_confessed",1,"Hang","12_4_1670","04_12_70_00:00:00","Mercat_Cross",,,,,,,,,,"LEM","09_05_01_10:26:12","LEM","11_14_02_10:20:30"
"T_LA_77",77,"LA","C_EGD_961",2,,"P_ST_575",,"Linlithgow",,,,,0,,,0,,,0,,,0,,,,,0,,,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","06_08_01_12:45:38","LEM","06_08_01_14:10:50"
"T_LA_770",770,"LA","C_EGD_577",1,"Edinburgh",,,,,,,,0,,,0,,,0,,,1,"1_6_1670","06_01_70_00:00:00",,"High_Court",0,,,"1_6_1670","06_01_70_00:00:00",,0,0,0,1,,"Released",0,,,0,,0,0,"No_pursuer_so_the_diet_was_deserted,_and_all_of_her_cautioners_were_freed_from_obligation.",0,,,,,,,,,,,,,,"LEM","09_05_01_11:39:38","LEM","11_07_02_14:52:24"
"T_LA_771",771,"LA","C_EGD_590",3,,,,,,,,,0,,,1,,,0,,,1,"3_7_1671","07_03_71_00:00:00",,"High_Court",0,"She_was_held_in_the_tolbooth_of_Jedburgh,_and_she_petitioned_the_High_Court_for_her_release,_arguing_that_there_were_not_any_formal_charges_against_her.__She_was_ordered_released.",,,,,0,0,0,0,,,0,,,1,"South",0,0,"The_circuit_court_says_that_she_was_to_be_released_and_cautioned_to_appear_for_trial_in_Edinburgh_if_called,_24_5_1671.",0,,,,,,,,,,,,,,"LEM","09_05_01_12:04:38","LEM","11_07_02_14:28:29"
"T_LA_772",772,"LA","C_EGD_589",3,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"He_was_imprisoned_in_the_tolbooth_of_Jedburgh_under_suspicion_of_witchcraft,_but_they_refused_to_try_him.__He_was_being_held_by_the_request_of_the_Sheriff_of_Berwick.__The_High_Court_ordered_him_released_from_prison_on_caution_and_to_appear_when_called_for_trial.__Says_he_was_orginially_investigaed_in_the_'Englishe_tymes_when_they_wold_put_no_person_to_death_without_proven_Malefice_against_them.'",,,,,0,0,0,0,,,0,,,1,"South",0,0,"He_was_ordered_to_be_moved_to_the_tolbooth_of_Edinburgh_on_24_5_1671.__Apparently_that_never_happened.",0,,,,,,,,,,,,,,"LEM","09_05_01_12:09:21","LEM","10_11_02_15:59:21"
"T_LA_773",773,"LA","C_EGD_591",3,,,,,,,,,0,,,1,,,0,,,0,,,,,0,"Ordered_to_appear_at_the_'south_court_in_May_last'_on_charges_of_witchcraft,_but_held_in_the_tolbooth_of_Jedburgh.__He_was_ordered_to_be_set_at_liberty_but_cautioned_to_appear_when_called_for_trial.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","09_05_01_12:14:40","LEM","11_07_02_14:22:05"
"T_LA_774",774,"LA","C_EGD_592",3,"Edinburgh",,"Edinburgh","Edinburgh","Edinburgh",,,,0,,,1,,,0,,,0,,,,,0,"He_was_arrested_and_has_sat_in_prison_a_long_time,_he_was_ordered_released_on_a_1000_merk_caution",,"8_9_1679","09_08_79_00:00:00",,0,0,0,0,,"Released",0,,,0,,0,0,"listed_on_a_porteous_roll_of_deliquent_dittays_on_8_9_1679

His_diet_was_deserted.__On_22_Sept._1679_he_was_listed_in_the_porteous_roll.",0,,,,,,,,,,,,,,"LEM","09_05_01_12:31:56","jhm","10_11_02_15:54:10"
"T_LA_775",775,"LA","C_EGD_599",3,"Edinburgh",,,,,,,,0,,,0,,,0,,,0,,,,,0,"She_was_held_in_the_tolbooth_of_Stirling,_ordered_to_be_released_but_to_compear_before_the_lord's_commissioners_of_justiciary_the_third_day_of_the_next_erand_to_be_holden_for_the_sheriffdom_of_Stirling.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","09_05_01_12:47:41","LEM","11_07_02_14:09:42"
"T_LA_776",776,"LA","C_EGD_600",3,,,,,,,,,0,,,1,"4_1671","04_01_71_00:00:00",0,,,0,,,,,0,"They_were_arrested_on_April_1671,_and_brought_before_the_Western_Circuit_in_Dumfries_on_May_13,_1671.__But_no_charges_were_presented_so_they_were_held_in_prison.__The_High_Court_ordered_that_they_be_released_on_caution_and_tried_by_the_next_Western_Circuit.__In_1679_they_were_listed_as_diet_deserted.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","09_05_01_12:56:11","jhm","10_11_02_15:54:35"
"T_LA_777",777,"LA","C_EGD_601",3,,,,,,,,,0,,,1,"4_1671","04_01_71_00:00:00",0,,,0,,,,,0,"They_were_arrested_on_April_1671,_and_brought_before_the_Southern_Circuit_in_Dumfries_on_May_13,_1671.__But_no_charges_were_presented_so_they_were_held_in_prison.__The_High_Court_ordered_that_they_be_released_on_caution_and_tried_by_the_next_Southern_Circuit.",,,,,0,0,0,0,,,0,,,0,,0,0,,0,,,,,,,,,,,,,,"LEM","09_05_01_13:07:50","jhm","10_11_02_15:55:06"
